condition_id,definition_id,prompt_style,label_space,seed,row_id,document,gold_binary,gold_binary_old,gold_binary_new,gold_target_new,gold_pillar_old,gold_depth_old,gold_nature_old,provider,model,requested_model,resolved_model,status,provider_count,providers_present,p_unlearning_yes,p_unlearning_no,raw_probability_prediction,direct_selected_prediction,selected_unlearning_binary,evidence_mean,evidence_min,evidence_geomean,p_target__leadership_given_yes,p_joint_target__leadership,p_target__laws_plans_policies_given_yes,p_joint_target__laws_plans_policies,p_target__capabilities_given_yes,p_joint_target__capabilities,p_target__funds_resources_given_yes,p_joint_target__funds_resources,p_target__misc_organizational_given_yes,p_joint_target__misc_organizational,p_joint_target__none,argmax_target_conditional,argmax_target_joint,p_pillar__reconsidering_epistemic_given_yes,p_joint_pillar__reconsidering_epistemic,p_pillar__discarding_normative_given_yes,p_joint_pillar__discarding_normative,p_pillar__realignment_technical_given_yes,p_joint_pillar__realignment_technical,p_pillar__merging_integrative_given_yes,p_joint_pillar__merging_integrative,p_joint_pillar__none,argmax_pillar_conditional,argmax_pillar_joint,p_depth__low_depth_given_yes,p_joint_depth__low_depth,p_depth__moderate_depth_given_yes,p_joint_depth__moderate_depth,p_depth__high_depth_given_yes,p_joint_depth__high_depth,p_joint_depth__none,argmax_depth_conditional,argmax_depth_joint,p_nature__normative_nature_given_yes,p_joint_nature__normative_nature,p_nature__technical_nature_given_yes,p_joint_nature__technical_nature,p_joint_nature__none,argmax_nature_conditional,argmax_nature_joint
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.34,0.6599999999999999,0,0,0,,,,,,,,,,,,,,,,,0.1433333333333333,0.04873333333333333,0.14666666666666667,0.04986666666666667,0.5766666666666667,0.19606666666666667,0.1333333333333333,0.04533333333333333,0.6599999999999999,realignment_technical,none,0.4033333333333333,0.13713333333333333,0.47000000000000003,0.15980000000000003,0.12666666666666668,0.04306666666666668,0.6599999999999999,moderate_depth,none,0.18999999999999997,0.06459999999999999,0.81,0.27540000000000003,0.6599999999999999,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.26169750406510744,0.7383024959348925,0,0,0,,,,,,,,,,,,,,,,,0.1433333333333333,0.037509975582665396,0.14666666666666667,0.03838230059621576,0.5766666666666667,0.15091222734421195,0.1333333333333333,0.034893000542014316,0.7383024959348925,realignment_technical,none,0.4033333333333333,0.10555132663959334,0.47000000000000003,0.1229978269106005,0.12666666666666668,0.03314835051491361,0.7383024959348925,moderate_depth,none,0.18999999999999997,0.04972252577237041,0.81,0.21197497829273704,0.7383024959348925,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.06833333333333333,0.9316666666666666,0,0,0,,,,,,,,,,,,,,,,,0.19333333333333336,0.013211111111111113,0.18000000000000002,0.0123,0.45999999999999996,0.03143333333333333,0.16666666666666666,0.011388888888888888,0.9316666666666666,realignment_technical,none,0.42666666666666664,0.029155555555555553,0.36,0.024599999999999997,0.21333333333333332,0.014577777777777776,0.9316666666666666,low_depth,none,0.2933333333333333,0.02004444444444444,0.7066666666666667,0.04828888888888889,0.9316666666666666,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.03475310650034342,0.9652468934996565,0,0,0,,,,,,,,,,,,,,,,,0.19333333333333336,0.006718933923399728,0.18000000000000002,0.006255559170061816,0.45999999999999996,0.01598642899015797,0.16666666666666666,0.0057921844167239025,0.9652468934996565,realignment_technical,none,0.42666666666666664,0.01482799210681319,0.36,0.01251111834012363,0.21333333333333332,0.007413996053406595,0.9652468934996565,low_depth,none,0.2933333333333333,0.010194244573434067,0.7066666666666667,0.02455886192690935,0.9652468934996565,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.04666666666666667,0.9533333333333334,0,0,0,,,,,,,,,,,,,,,,,0.15,0.007,0.13333333333333333,0.006222222222222223,0.6166666666666667,0.02877777777777778,0.10000000000000002,0.004666666666666668,0.9533333333333334,realignment_technical,none,0.65,0.030333333333333337,0.25,0.011666666666666667,0.10000000000000002,0.004666666666666668,0.9533333333333334,low_depth,none,0.15,0.007,0.85,0.03966666666666667,0.9533333333333334,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.03464635585353695,0.9653536441464631,0,0,0,,,,,,,,,,,,,,,,,0.15,0.0051969533780305424,0.13333333333333333,0.004619514113804927,0.6166666666666667,0.02136525277634779,0.10000000000000002,0.003464635585353696,0.9653536441464631,realignment_technical,none,0.65,0.02252013130479902,0.25,0.008661588963384238,0.10000000000000002,0.003464635585353696,0.9653536441464631,low_depth,none,0.15,0.0051969533780305424,0.85,0.029449402475506408,0.9653536441464631,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.09666666666666668,0.9033333333333333,0,0,0,,,,,,,,,,,,,,,,,0.18333333333333338,0.01772222222222223,0.1766666666666667,0.017077777777777782,0.51,0.049300000000000004,0.13000000000000003,0.012566666666666672,0.9033333333333333,realignment_technical,none,0.5466666666666667,0.05284444444444446,0.2833333333333333,0.027388888888888893,0.17,0.016433333333333338,0.9033333333333333,low_depth,none,0.28,0.027066666666666673,0.7200000000000001,0.06960000000000002,0.9033333333333333,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.08549228070945203,0.914507719290548,0,0,0,,,,,,,,,,,,,,,,,0.18333333333333338,0.015673584796732875,0.1766666666666667,0.01510363625866986,0.51,0.04360106316182054,0.13000000000000003,0.011113996492228766,0.914507719290548,realignment_technical,none,0.5466666666666667,0.046735780121167116,0.2833333333333333,0.024222812867678075,0.17,0.014533687720606847,0.914507719290548,low_depth,none,0.28,0.02393783859864657,0.7200000000000001,0.06155444211080547,0.914507719290548,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.12666666666666668,0.8733333333333333,0,0,0,,,,,,,,,,,,,,,,,0.2566666666666667,0.03251111111111112,0.16000000000000003,0.020266666666666672,0.38333333333333336,0.04855555555555556,0.2,0.025333333333333336,0.8733333333333333,realignment_technical,none,0.48333333333333334,0.061222222222222226,0.3333333333333333,0.042222222222222223,0.18333333333333335,0.023222222222222227,0.8733333333333333,low_depth,none,0.38999999999999996,0.0494,0.61,0.07726666666666668,0.8733333333333333,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.10323374707203525,0.8967662529279647,0,0,0,,,,,,,,,,,,,,,,,0.2566666666666667,0.026496661748489053,0.16000000000000003,0.016517399531525645,0.38333333333333336,0.03957293637761352,0.2,0.020646749414407053,0.8967662529279647,realignment_technical,none,0.48333333333333334,0.04989631108481704,0.3333333333333333,0.03441124902401175,0.18333333333333335,0.018926186963206464,0.8967662529279647,low_depth,none,0.38999999999999996,0.040261161358093746,0.61,0.0629725857139415,0.8967662529279647,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.32,0.6799999999999999,0,0,0,,,,,,,,,,,,,,,,,0.25666666666666665,0.08213333333333334,0.35333333333333333,0.11306666666666666,0.17666666666666667,0.05653333333333333,0.21333333333333335,0.06826666666666667,0.6799999999999999,discarding_normative,none,0.35333333333333333,0.11306666666666666,0.4266666666666667,0.13653333333333334,0.21999999999999997,0.07039999999999999,0.6799999999999999,moderate_depth,none,0.66,0.21120000000000003,0.34,0.10880000000000001,0.6799999999999999,normative_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.2809735519168335,0.7190264480831665,0,0,0,,,,,,,,,,,,,,,,,0.25666666666666665,0.07211654499198726,0.35333333333333333,0.09927732167728116,0.17666666666666667,0.04963866083864058,0.21333333333333335,0.05994102440892448,0.7190264480831665,discarding_normative,none,0.35333333333333333,0.09927732167728116,0.4266666666666667,0.11988204881784896,0.21999999999999997,0.06181418142170336,0.7190264480831665,moderate_depth,none,0.66,0.18544254426511012,0.34,0.0955310076517234,0.7190264480831665,normative_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.85,0.15000000000000002,1,1,1,,,,,,,,,,,,,,,,,0.17666666666666667,0.15016666666666667,0.2233333333333333,0.1898333333333333,0.4000000000000001,0.3400000000000001,0.19999999999999998,0.16999999999999998,0.15000000000000002,realignment_technical,realignment_technical,0.16666666666666666,0.14166666666666666,0.46,0.391,0.37333333333333335,0.31733333333333336,0.15000000000000002,moderate_depth,moderate_depth,0.44,0.374,0.56,0.47600000000000003,0.15000000000000002,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.8705325779341433,0.1294674220658567,1,1,1,,,,,,,,,,,,,,,,,0.17666666666666667,0.1537940887683653,0.2233333333333333,0.19441894240529198,0.4000000000000001,0.3482130311736574,0.19999999999999998,0.17410651558682863,0.1294674220658567,realignment_technical,realignment_technical,0.16666666666666666,0.14508876298902387,0.46,0.40044498584970595,0.37333333333333335,0.3249988290954135,0.1294674220658567,moderate_depth,moderate_depth,0.44,0.38303433429102307,0.56,0.4874982436431203,0.1294674220658567,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.9633333333333333,0.036666666666666736,1,1,1,,,,,,,,,,,,,,,,,0.2833333333333334,0.2729444444444445,0.3400000000000001,0.3275333333333334,0.28666666666666674,0.2761555555555556,0.09000000000000002,0.08670000000000001,0.036666666666666736,discarding_normative,discarding_normative,0.07666666666666667,0.07385555555555556,0.25666666666666665,0.24725555555555553,0.6666666666666666,0.6422222222222221,0.036666666666666736,high_depth,high_depth,0.5266666666666667,0.5073555555555556,0.47333333333333333,0.45597777777777776,0.036666666666666736,normative_nature,normative_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.9705356173589691,0.029464382641030906,1,1,1,,,,,,,,,,,,,,,,,0.2833333333333334,0.2749850915850413,0.3400000000000001,0.32998210990204957,0.28666666666666674,0.2782202103095712,0.09000000000000002,0.08734820556230724,0.029464382641030906,discarding_normative,discarding_normative,0.07666666666666667,0.07440773066418764,0.25666666666666665,0.24910414178880205,0.6666666666666666,0.6470237449059794,0.029464382641030906,high_depth,high_depth,0.5266666666666667,0.5111487584757238,0.47333333333333333,0.4593868588832454,0.029464382641030906,normative_nature,normative_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5833333333333334,0.41666666666666663,1,1,1,,,,,,,,,,,,,,,,,0.10999999999999999,0.06416666666666666,0.09000000000000001,0.05250000000000001,0.65,0.3791666666666667,0.15000000000000002,0.08750000000000002,0.41666666666666663,realignment_technical,none,0.3333333333333333,0.19444444444444445,0.5233333333333333,0.3052777777777778,0.14333333333333334,0.08361111111111112,0.41666666666666663,moderate_depth,none,0.3,0.17500000000000002,0.7000000000000001,0.4083333333333334,0.41666666666666663,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5905414368138762,0.40945856318612384,1,1,1,,,,,,,,,,,,,,,,,0.10999999999999999,0.06495955804952637,0.09000000000000001,0.05314872931324886,0.65,0.3838519339290195,0.15000000000000002,0.08858121552208144,0.40945856318612384,realignment_technical,none,0.3333333333333333,0.19684714560462538,0.5233333333333333,0.30905001859926184,0.14333333333333334,0.08464427260998893,0.40945856318612384,moderate_depth,none,0.3,0.17716243104416285,0.7000000000000001,0.41337900576971337,0.40945856318612384,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.93,0.06999999999999995,1,1,1,,,,,,,,,,,,,,,,,0.09333333333333334,0.0868,0.5499999999999999,0.5115,0.24666666666666667,0.22940000000000002,0.11,0.1023,0.06999999999999995,discarding_normative,discarding_normative,0.12666666666666668,0.11780000000000002,0.43,0.39990000000000003,0.44333333333333336,0.41230000000000006,0.06999999999999995,high_depth,high_depth,0.6133333333333334,0.5704000000000001,0.3866666666666667,0.3596000000000001,0.06999999999999995,normative_nature,normative_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.9373341641451453,0.06266583585485475,1,1,1,,,,,,,,,,,,,,,,,0.09333333333333334,0.08748452198688023,0.5499999999999999,0.5155337902798298,0.24666666666666667,0.23120909382246918,0.11,0.10310675805596597,0.06266583585485475,discarding_normative,discarding_normative,0.12666666666666668,0.11872899412505174,0.43,0.40305369058241247,0.44333333333333336,0.41555147943768106,0.06266583585485475,high_depth,high_depth,0.6133333333333334,0.5748982873423558,0.3866666666666667,0.36243587680278955,0.06266583585485475,normative_nature,normative_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.75,0.25,1,1,1,,,,,,,,,,,,,,,,,0.10999999999999999,0.08249999999999999,0.1366666666666667,0.10250000000000001,0.6433333333333333,0.4825,0.11,0.0825,0.25,realignment_technical,realignment_technical,0.32666666666666666,0.245,0.47333333333333333,0.355,0.20000000000000004,0.15000000000000002,0.25,moderate_depth,moderate_depth,0.2233333333333333,0.16749999999999998,0.7766666666666667,0.5825,0.25,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.7522660823365094,0.24773391766349062,1,1,1,,,,,,,,,,,,,,,,,0.10999999999999999,0.08274926905701602,0.1366666666666667,0.10280969791932296,0.6433333333333333,0.48395784630315436,0.11,0.08274926905701603,0.24773391766349062,realignment_technical,realignment_technical,0.32666666666666666,0.24574025356325974,0.47333333333333333,0.3560726123059478,0.20000000000000004,0.1504532164673019,0.24773391766349062,moderate_depth,moderate_depth,0.2233333333333333,0.1680060917218204,0.7766666666666667,0.584259990614689,0.24773391766349062,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.31,0.69,0,0,0,,,,,,,,,,,,,,,,,0.3,0.093,0.15,0.0465,0.4166666666666667,0.12916666666666668,0.13333333333333333,0.04133333333333333,0.69,realignment_technical,none,0.27666666666666667,0.08576666666666667,0.4633333333333334,0.14363333333333334,0.26,0.0806,0.69,moderate_depth,none,0.32666666666666666,0.10126666666666666,0.6733333333333333,0.20873333333333333,0.69,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.2025074496895211,0.7974925503104788,0,0,0,,,,,,,,,,,,,,,,,0.3,0.06075223490685633,0.15,0.030376117453428164,0.4166666666666667,0.08437810403730046,0.13333333333333333,0.027000993291936146,0.7974925503104788,realignment_technical,none,0.27666666666666667,0.05602706108076751,0.4633333333333334,0.09382845168947812,0.26,0.05265193691927549,0.7974925503104788,moderate_depth,none,0.32666666666666666,0.06615243356524356,0.6733333333333333,0.13635501612427756,0.7974925503104788,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.3,0.7,0,0,0,,,,,,,,,,,,,,,,,0.09333333333333334,0.028,0.10000000000000002,0.030000000000000006,0.7333333333333334,0.22,0.07333333333333335,0.022000000000000002,0.7,realignment_technical,none,0.48333333333333334,0.145,0.3333333333333333,0.09999999999999999,0.18333333333333335,0.055,0.7,low_depth,none,0.1433333333333333,0.04299999999999999,0.8566666666666666,0.25699999999999995,0.7,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.20624930734762148,0.7937506926523785,0,0,0,,,,,,,,,,,,,,,,,0.09333333333333334,0.019249935352444673,0.10000000000000002,0.020624930734762154,0.7333333333333334,0.15124949205492244,0.07333333333333335,0.015124949205492245,0.7937506926523785,realignment_technical,none,0.48333333333333334,0.09968716521801704,0.3333333333333333,0.06874976911587383,0.18333333333333335,0.03781237301373061,0.7937506926523785,low_depth,none,0.1433333333333333,0.02956240071982574,0.8566666666666666,0.1766869066277957,0.7937506926523785,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0,0,none,none,none,none,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.29,0.71,0,0,0,,,,,,,,,,,,,,,,,0.12666660000006671,0.03673331400001934,0.09666661666671669,0.02803331883334784,0.7099997833335501,0.2058999371667295,0.06666699999966669,0.019333429999903336,0.71,realignment_technical,none,0.3666666666666667,0.10633333333333334,0.37666666666666665,0.10923333333333332,0.25666666666666665,0.07443333333333332,0.71,moderate_depth,none,0.12666666666666668,0.03673333333333333,0.8733333333333334,0.2532666666666667,0.71,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0,0,none,none,none,none,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.18580451794394737,0.8141954820560526,0,0,0,,,,,,,,,,,,,,,,,0.12666660000006671,0.0235352265526112,0.09666661666671669,0.017961094111031643,0.7099997833335501,0.13192116748259736,0.06666699999966669,0.012387029797707208,0.8141954820560526,realignment_technical,none,0.3666666666666667,0.06812832324611404,0.37666666666666665,0.0699863684255535,0.25666666666666665,0.04768982627227982,0.8141954820560526,moderate_depth,none,0.12666666666666668,0.023535238939566668,0.8733333333333334,0.1622692790043807,0.8141954820560526,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5833333333333334,0.41666666666666663,1,1,1,,,,,,,,,,,,,,,,,0.43333313333353335,0.2527776611112278,0.1499999333334,0.08749996111115001,0.3166666000000667,0.18472218333337226,0.100000333333,0.058333527777583334,0.41666666666666663,reconsidering_epistemic,none,0.21666666666666667,0.1263888888888889,0.6,0.35000000000000003,0.18333333333333335,0.10694444444444445,0.41666666666666663,moderate_depth,none,0.3666666666666667,0.2138888888888889,0.6333333333333333,0.36944444444444446,0.41666666666666663,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.5905414368138762,0.40945856318612384,1,1,1,,,,,,,,,,,,,,,,,0.43333313333353335,0.2559011711778438,0.1499999333334,0.08858117615269168,0.3166666000000667,0.18700474895500438,0.100000333333,0.05905434052833637,0.40945856318612384,reconsidering_epistemic,none,0.21666666666666667,0.1279506446430065,0.6,0.3543248620883257,0.18333333333333335,0.10826593008254397,0.40945856318612384,moderate_depth,none,0.3666666666666667,0.21653186016508794,0.6333333333333333,0.3740095766487882,0.40945856318612384,technical_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.6333333333333333,0.3666666666666667,1,1,1,,,,,,,,,,,,,,,,,0.20666666666666667,0.1308888888888889,0.14666666666666667,0.09288888888888888,0.5433333333333333,0.3441111111111111,0.10333333333333335,0.06544444444444444,0.3666666666666667,realignment_technical,none,0.32666666666666666,0.20688888888888887,0.54,0.342,0.13333333333333333,0.08444444444444443,0.3666666666666667,moderate_depth,none,0.3333333333333333,0.21111111111111108,0.6666666666666666,0.42222222222222217,0.3666666666666667,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.7104783060590096,0.28952169394099037,1,1,1,,,,,,,,,,,,,,,,,0.20666666666666667,0.14683218325219533,0.14666666666666667,0.10420348488865475,0.5433333333333333,0.3860265462920619,0.10333333333333335,0.07341609162609768,0.28952169394099037,realignment_technical,realignment_technical,0.32666666666666666,0.23208957997927648,0.54,0.38365828527186524,0.13333333333333333,0.09473044080786795,0.28952169394099037,moderate_depth,moderate_depth,0.3333333333333333,0.23682610201966986,0.6666666666666666,0.4736522040393397,0.28952169394099037,technical_nature,technical_nature
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_arithmetic_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.39333333333333337,0.6066666666666667,0,0,0,,,,,,,,,,,,,,,,,0.24333333333333332,0.09571111111111111,0.33,0.12980000000000003,0.26666666666666666,0.10488888888888889,0.16,0.06293333333333334,0.6066666666666667,discarding_normative,none,0.3333333333333333,0.13111111111111112,0.4133333333333334,0.16257777777777782,0.25333333333333335,0.09964444444444447,0.6066666666666667,moderate_depth,none,0.5933333333333334,0.23337777777777782,0.40666666666666673,0.1599555555555556,0.6066666666666667,normative_nature,none
P2_D1_OLD,D1_old_broad,P2_simple_definition,old,17,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,1,1,,,,,ensemble_logit_mean,anthropic+gemini+openai,provider_ensemble,provider_ensemble,ok,3,anthropic|gemini|openai,0.37226417737009665,0.6277358226299034,0,0,0,,,,,,,,,,,,,,,,,0.24333333333333332,0.09058428316005684,0.33,0.1228471785321319,0.26666666666666666,0.09927044729869244,0.16,0.059562268379215466,0.6277358226299034,discarding_normative,none,0.3333333333333333,0.12408805912336554,0.4133333333333334,0.1538691933129733,0.25333333333333335,0.09430692493375782,0.6277358226299034,moderate_depth,none,0.5933333333333334,0.2208767452395907,0.40666666666666673,0.15138743213050598,0.6277358226299034,normative_nature,none
